Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745016827.28,0,0,30.0,3.5,7.5,7.5,19.9735546875,54.568613710048126,1001.2294603988576,100.56334745411888,159071.5
1745016829.24,0,0,32.5,3.5,7.5,7.5,19.95529296875,54.578976465547925,1001.227416004512,100.58053372317224,158618.5
1745016831.28,0,0,33.0,3.0,7.0,7.0,19.939375,54.60240776405476,1001.2201222831093,100.64184887000934,158321.0
1745016833.24,0,0,41.0,3.0,7.0,7.0,19.920625,54.60313704930111,1001.2121480097453,100.70888553288373,159220.5
1745016835.25,0,0,41.0,3.0,7.0,7.0,19.901875,54.61024677038425,1001.2219533770852,100.62645562008454,159676.5
1745016837.25,0,0,36.0,3.0,7.0,7.0,19.890546875,54.62471202328207,1001.2243132953199,100.60661680780673,159904.5
1745016839.27,0,0,31.0,3.5,7.0,7.5,19.88458984375,54.63669220418032,1001.2190580107073,100.65079576949049,160517.5
1745016841.24,0,0,28.5,3.5,7.0,7.5,19.88947265625,54.650096328752724,1001.2139827605972,100.69346147815398,160440.5
1745016843.29,0,0,32.5,4.0,7.0,8.0,19.8923046875,54.64408644099814,1001.2231296840628,100.61656690873153,160748.5
1745016845.22,0,0,32.5,4.0,7.0,8.0,19.8880078125,54.665859333415824,1001.2232947853321,100.61517897796588,160749.5
1745016847.28,0,0,38.5,4.0,6.0,7.0,19.883515625,54.684417049569774,1001.2239676394375,100.60952258554224,160440.5
1745016849.25,0,0,29.0,4.0,6.0,7.0,19.8844921875,54.70369510319051,1001.225661976532,100.59527906607346,161524.0
1745016851.27,0,0,40.5,4.0,6.0,7.0,19.88859375,54.713809674304855,1001.230238157428,100.55680920622962,160827.5
1745016853.23,0,0,40.5,4.0,6.0,7.0,19.88947265625,54.72669354586368,1001.2266829761666,100.58669598299689,161524.0
1745016855.27,0,0,35.5,4.0,6.0,7.0,19.881953125,54.73528217657297,1001.2364967598666,100.50419628793234,161992.0
1745016857.26,0,0,34.5,4.0,6.0,7.0,19.8719921875,54.769091312681184,1001.2386875117069,100.48577977577145,162779.5
1745016859.27,0,0,31.5,4.0,6.0,7.0,19.858125,54.80558528540797,1001.2307135784382,100.55281257079004,162385.5
1745016861.24,0,0,30.0,4.0,6.0,7.0,19.84357421875,54.845189371627015,1001.2350990483756,100.51594610434992,162702.0
1745016863.25,0,0,30.0,4.0,6.5,7.5,19.836054687500003,54.90809275491426,1001.2322113737068,100.54022135985382,163017.0
1745016865.22,0,0,28.5,4.0,6.5,7.5,19.836054687500003,54.90809275491426,1001.2322113737068,100.54022135985382,163017.0
1745016867.31,0,0,31.5,3.0,6.0,7.0,19.83185546875,54.968254619929866,1001.2300049872933,100.55876935811685,162545.5
1745016869.25,0,0,39.0,3.0,6.0,7.0,19.8239453125,55.027946602269076,1001.2298256508482,100.56027695517358,162863.0
1745016871.25,0,0,28.0,3.0,6.0,7.0,19.82228515625,55.08528332436947,1001.2269450986216,100.58449241319767,162780.0
1745016873.26,0,0,28.0,3.5,5.5,6.5,19.82873046875,55.12451488063027,1001.2296624234333,100.56164913165576,163416.0
1745016875.24,0,0,38.0,3.5,5.5,6.5,19.842304687499997,55.16469794083039,1001.2252766827622,100.5985180656306,163176.5
1745016877.27,0,0,40.5,4.0,6.0,7.0,19.858125,55.189187030056544,1001.2205539425845,100.63822008268315,163017.0
1745016879.24,0,0,32.5,4.0,6.0,7.0,19.86974609375,55.20352432012865,1001.2220906062108,100.62530202354942,163974.5
1745016881.31,0,0,33.0,4.0,6.0,7.0,19.8837109375,55.21177240061587,1001.2166864500437,100.67073260897433,164216.0
1745016883.22,0,0,33.0,4.0,6.0,7.0,19.8798046875,55.19845500029064,1001.2166824773393,100.67076595919865,164540.0
1745016885.28,0,0,39.0,4.0,6.0,7.0,19.87052734375,55.146033393111246,1001.2175195128281,100.66372932060999,165432.0
1745016887.25,0,0,33.5,4.0,6.0,7.0,19.86447265625,55.05248001616981,1001.2197143047538,100.64527859599902,165352.0
1745016889.27,0,0,39.0,4.0,6.0,7.0,19.8587109375,54.98457931705686,1001.2215705602947,100.62967381512782,165025.0
1745016891.27,0,0,30.5,4.0,6.0,7.0,19.860078125,54.96877791618743,1001.2256359764314,100.59549761388237,165108.0
1745016893.25,0,0,30.5,3.5,5.5,6.5,19.86212890625,54.985030137104076,1001.2317341027857,100.54423356889683,165514.0
1745016895.26,0,0,29.0,3.5,5.5,6.5,19.8610546875,55.020053007365036,1001.2324102205259,100.53854975598978,165515.5
1745016897.27,0,0,31.0,3.0,5.0,6.0,19.855585937500003,55.083283963766455,1001.2356212133683,100.51155653299593,165843.0
1745016899.24,0,0,26.0,3.0,5.0,6.0,19.85392578125,55.147038146917254,1001.2378205490147,100.49306786948209,165106.0
1745016901.31,0,0,28.5,4.0,6.0,6.5,19.856171875,55.20492910321836,1001.237484499914,100.49589286573251,165924.0
1745016903.22,0,0,28.5,4.0,6.0,6.5,19.85841796875,55.20842638817449,1001.2456148333836,100.4275456647478,166419.0
1745016905.31,0,0,32.5,4.0,6.0,6.0,19.852558593749997,55.17245240320811,1001.243068071612,100.44895482566776,166173.5
1745016907.24,0,0,30.5,4.0,6.0,6.0,19.8485546875,55.12713497522377,1001.2352743382378,100.51447253262089,165925.0
1745016909.27,0,0,37.0,4.0,6.0,6.0,19.8481640625,55.06951168315261,1001.2320566934429,100.54152172687316,167333.5
1745016911.19,0,0,37.0,4.0,6.0,6.0,19.8481640625,55.06951168315261,1001.2320566934429,100.54152172687316,167333.5
1745016913.27,0,0,35.0,3.5,5.5,5.5,19.85568359375,55.01934459624107,1001.2264776374448,100.58842216324646,167752.0
1745016915.25,0,0,34.5,3.5,5.5,5.5,19.8633984375,54.97880497600846,1001.2237770410206,100.61112485861332,167501.0
1745016917.27,0,0,37.0,3.0,5.0,5.0,19.8696484375,54.963647306157995,1001.2143013018057,100.69078358091075,167837.5
1745016919.24,0,0,26.0,3.0,5.0,5.0,19.86525390625,54.953479765974826,1001.2168365536887,100.66947068071221,168173.0
1745016921.28,0,0,26.0,3.0,5.0,5.0,19.86701171875,54.97608466056704,1001.2224263498509,100.62247954761318,167250.5
1745016923.24,0,0,28.0,3.0,5.0,5.0,19.8641796875,55.004480570526084,1001.2200526540253,100.64243426305829,168512.0
1745016925.3,0,0,38.0,2.5,4.5,4.5,19.86486328125,54.98219417592124,1001.2170054601447,100.66805075861316,169192.5
1745016927.25,0,0,33.0,2.5,4.5,4.5,19.86681640625,54.93131657508495,1001.2212408264729,100.63244573755054,169108.5
1745016929.28,0,0,32.5,2.0,4.0,4.0,19.86623046875,54.854560130064996,1001.227844066605,100.57693520053292,170142.5
1745016931.26,0,0,32.5,2.0,4.0,4.0,19.85900390625,54.80570113542477,1001.2330851584895,100.53287586160604,169968.0
1745016933.27,0,0,33.5,2.0,4.0,4.0,19.828828125,54.776187567554175,1001.2340648317069,100.52464025971011,169448.5
1745016935.28,0,0,37.0,2.0,4.0,4.0,19.83234375,54.789421657789426,1001.2333920012671,100.53029640699776,170658.5
1745016937.28,0,0,34.0,2.0,4.0,4.0,19.8528515625,54.795311555827084,1001.2283369898024,100.5727914238193,169793.5
